SubhaloID,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{1/2M_{sub}}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z,$R_{1/2M_*}$
285609,18940148000.0,2602180600.0,136084860000.0,23.340591,1.4903684,120.59924,70.41018,157635540000.0,1.904,0.78950006
285805,28439482000.0,1525031800.0,201186100000.0,29.059034,1.3284292,131.66867,82.263115,231154710000.0,1.904,2.215781
285942,20489933000.0,829774850.0,162275100000.0,30.302446,1.2227507,118.81275,70.07383,183596860000.0,1.904,5.4766107
285943,5378985000.0,449224030.0,39168283000.0,11.773692,0.49204704,91.95236,57.239452,44997845000.0,1.904,2.228754
286137,14620852000.0,535876100.0,95557590000.0,30.52642,0.32282263,88.57885,57.834805,110716120000.0,1.904,1.0031316
286138,9817192000.0,966163260.0,64968300000.0,16.792622,0.71432304,100.09357,58.965374,75753850000.0,1.904,2.6610649
286377,32602597000.0,1570430700.0,178147120000.0,30.020035,3.732519,124.01884,73.17966,212322370000.0,1.904,3.9339876
286558,23913406000.0,7409498000.0,211177600000.0,24.552206,4.8189507,167.21666,89.72688,242516400000.0,1.904,1.8657584
286633,32765415000.0,2554564400.0,180373650000.0,25.470245,3.2335737,136.007,79.59739,215698260000.0,1.904,3.4615097
286792,23774396000.0,8016133000.0,200779550000.0,23.158861,4.5084195,157.18442,86.80944,232584800000.0,1.904,2.0438168
286884,27623594000.0,2060505100.0,219416250000.0,30.65847,2.9009426,133.67155,81.16013,249105420000.0,1.904,2.5713623
286885,383021980.0,288997060.0,3005615000.0,1.9596753,0.20526943,64.06715,41.018997,3677634300.0,1.904,1.0198267
287027,24975516000.0,6875520500.0,196648170000.0,23.838512,5.8074427,193.4531,89.18132,228524750000.0,1.904,0.56610304
287129,24577840000.0,2326644000.0,166771260000.0,25.683666,3.0749917,128.66846,76.49649,193680930000.0,1.904,1.6606303
287316,18696804000.0,1489626600.0,123085020000.0,22.935501,1.1927752,116.1522,66.47066,143273670000.0,1.904,3.6273437
287317,10574414000.0,670216770.0,73766896000.0,17.074127,0.36564234,103.7624,61.180157,85013740000.0,1.904,2.5112512
287436,14222100000.0,722707650.0,94248530000.0,23.30295,0.68885237,103.97564,57.70644,109195120000.0,1.904,2.803037
287437,4226939100.0,175280800.0,16655664000.0,8.881722,0.15558289,71.70261,41.06428,21059220000.0,1.904,1.7909209
287647,26415256000.0,4467746300.0,180332360000.0,23.360172,5.825879,147.12445,85.05267,211224350000.0,1.904,1.9041331
287755,24489767000.0,1528832100.0,197403210000.0,23.714338,2.3817887,142.43483,90.80804,223425250000.0,1.904,1.7922753
287758,350487700.0,139440860.0,973739400.0,0.9400547,0.37378767,59.47387,34.955837,1463668000.0,1.904,0.6620609
287924,12747199000.0,1272478300.0,70864270000.0,16.61259,0.83006793,105.96204,57.08943,84885990000.0,1.904,2.2699797
287925,6391518000.0,503553440.0,36014748000.0,13.218236,0.32492685,83.80688,49.29676,42911570000.0,1.904,2.3194277
287926,5107812400.0,466428130.0,23380638000.0,10.300059,0.43870774,78.56147,47.115215,28954878000.0,1.904,1.4707912
288105,28408973000.0,4665791500.0,196643180000.0,26.833385,6.00322,147.0141,82.39306,229728190000.0,1.904,1.5494206
288230,32118264000.0,2504147000.0,184397940000.0,23.952118,4.122531,140.2594,83.94319,219020350000.0,1.904,4.3208222
288343,31406960000.0,5596358000.0,191340270000.0,20.751995,6.7218027,161.44972,89.537766,228350500000.0,1.904,4.2587576
288415,23497431000.0,4488619000.0,182350180000.0,25.514454,3.891922,140.01627,77.913734,210344230000.0,1.904,1.7750633
288536,24989608000.0,5830196000.0,189291600000.0,24.565361,3.0581903,148.23427,82.73675,220127330000.0,1.904,1.4688436
288685,28590310000.0,4822705000.0,165905510000.0,23.259415,5.505478,151.95792,81.53829,199323910000.0,1.904,2.7949448
288821,29639543000.0,3990591700.0,178541450000.0,23.947329,2.6826627,139.2364,78.046005,212176300000.0,1.904,4.1174984
288921,22288826000.0,3320388400.0,157952250000.0,25.996267,2.4603171,136.04552,74.76643,183571120000.0,1.904,1.8990593
288922,3952251100.0,380431140.0,40662470000.0,14.726104,0.22977473,81.455414,48.942944,44995154000.0,1.904,1.1166868
289097,17356394000.0,684974000.0,132731675000.0,21.840899,1.8042427,122.74228,81.28139,150774510000.0,1.904,2.2503176
289098,5997336600.0,370050240.0,49501450000.0,15.07663,0.34087124,89.431244,54.589405,55868838000.0,1.904,1.7737665
289323,27230261000.0,4163347200.0,193922990000.0,27.745607,3.3327475,139.11983,81.26029,225325840000.0,1.904,2.40197
289455,27324610000.0,1603891100.0,196686760000.0,26.7303,3.7684422,141.26088,94.669075,225616870000.0,1.904,9.549854
289456,1332311600.0,531506500.0,4744824300.0,2.636607,0.7163745,73.5256,47.288937,6610749400.0,1.904,1.1825782
289546,24637980000.0,1996307600.0,167908340000.0,25.666344,2.1243117,130.0865,74.90433,194548140000.0,1.904,2.8239002
289547,3773336600.0,318957950.0,26937102000.0,10.945073,0.25685152,78.11197,46.460777,31029391000.0,1.904,1.2863064
289753,27300119000.0,1923390300.0,151142890000.0,28.875086,2.1169229,119.306526,71.269135,180370500000.0,1.904,1.9703027
289754,2670714000.0,153178340.0,15282628000.0,7.944797,0.20716467,70.27514,42.3628,18106520000.0,1.904,2.8017046
289901,27998444000.0,2114291000.0,204385910000.0,26.369774,2.6220334,138.57689,88.387665,234502420000.0,1.904,2.1567228
290045,31308802000.0,4912390700.0,169240540000.0,21.300793,7.287316,144.05989,84.10282,205467240000.0,1.904,2.6451192
290142,24108415000.0,4664385500.0,185322230000.0,21.614933,4.410682,148.46739,87.909065,214104460000.0,1.904,1.9670955
290269,28122305000.0,829294800.0,137028190000.0,25.016726,1.5638146,119.49209,70.934235,165979780000.0,1.904,12.736338
290438,21032420000.0,8598679000.0,210582270000.0,18.742828,6.315537,174.86095,102.3519,240231330000.0,1.904,1.8888856
290503,28173685000.0,6495183000.0,175656960000.0,20.897081,4.234233,151.57593,85.08795,210337020000.0,1.904,2.82486
290566,25474400000.0,1718266400.0,192660210000.0,25.996979,1.5721933,135.07643,82.94047,219856780000.0,1.904,2.1436005
290568,989392600.0,227531940.0,3623164000.0,2.4638314,0.44135556,66.87873,42.043484,4841587700.0,1.904,1.1299548
290802,29222281000.0,1373589400.0,201492820000.0,29.249113,1.5498723,132.97029,82.6325,232090520000.0,1.904,4.279613
290946,20922995000.0,1643130600.0,172058310000.0,28.896296,1.5104821,120.504,79.71041,194627140000.0,1.904,2.6316805
291150,28048040000.0,4308253700.0,195182120000.0,24.726526,5.92611,144.67754,83.12752,227549430000.0,1.904,1.6199214
291288,21987283000.0,2071951400.0,169633500000.0,27.989815,1.6772043,122.696106,78.20851,193698400000.0,1.904,2.201849
291289,3538817500.0,668574660.0,17374398000.0,4.9222007,0.9788206,98.46372,62.589382,21581791000.0,1.904,2.45074
291421,24164125000.0,4336909000.0,135489995000.0,22.906942,3.1262803,126.17989,74.79802,163999150000.0,1.904,2.544909
291424,234362000.0,167511070.0,1716522000.0,1.2889692,0.13685375,61.905334,38.101894,2120684700.0,1.904,0.79475915
291535,28851775000.0,2538958600.0,156621420000.0,28.252466,2.628867,122.62786,70.88261,188021490000.0,1.904,1.3256125
291740,18096500000.0,1581492400.0,137230100000.0,22.139782,2.0402942,123.94624,71.57144,156912370000.0,1.904,1.7111381
291741,8469713400.0,573947970.0,57864440000.0,16.776182,0.68286484,93.32928,54.183064,66909962000.0,1.904,2.0598073
291869,29522194000.0,4935953000.0,160830370000.0,22.968454,5.384898,142.17032,78.31746,195295790000.0,1.904,2.5101476
292003,27392154000.0,1751118600.0,150683680000.0,24.22175,3.4113688,126.39294,75.06835,179829520000.0,1.904,2.7136612
292160,24800289000.0,926435100.0,181335620000.0,24.248117,1.5985388,137.59047,96.493225,207063990000.0,1.904,6.065033
292161,1951454000.0,643871700.0,8052635600.0,3.1974504,0.8664693,87.21325,56.314926,10647961000.0,1.904,1.821277
292162,1395379600.0,522020260.0,8016788500.0,3.1383026,0.59552914,83.5701,53.60786,9934189000.0,1.904,1.2250917
292285,27582413000.0,4768683000.0,186972050000.0,24.244974,5.217627,150.42508,84.896194,219330120000.0,1.904,2.1253102
292405,26842390000.0,2369093600.0,186929380000.0,20.287285,6.7025495,152.60635,96.31489,216140870000.0,1.904,3.8295002
292407,553381300.0,596170240.0,1842209700.0,1.2500916,0.471857,73.17714,44.94237,2994044700.0,1.904,0.88973475
292502,28536347000.0,5251346400.0,177989240000.0,22.215746,4.7264357,146.02017,82.88535,211785020000.0,1.904,3.6824222
292585,25117100000.0,3169155600.0,186040500000.0,27.58286,2.0165622,129.98828,82.72951,214335730000.0,1.904,1.6787549
292586,1630103400.0,353578400.0,7460496400.0,4.146553,0.4894722,72.09057,45.100803,9444177000.0,1.904,1.859414
292728,33456160000.0,2029362600.0,131548760000.0,24.024267,2.8205733,123.19581,73.88864,167037500000.0,1.904,4.8073997
292864,23866788000.0,3035569000.0,211566440000.0,26.804838,3.1500134,138.88887,84.26541,238476430000.0,1.904,1.7561042
292991,15883018000.0,372425540.0,119727760000.0,31.526226,0.69337845,96.529526,61.243507,135984540000.0,1.904,3.00698
292992,5534197000.0,612109800.0,46713176000.0,12.207821,0.59534395,97.33604,59.81544,52861370000.0,1.904,2.2346058
293163,29453390000.0,2810714600.0,165583810000.0,25.296446,4.218419,129.8415,74.070045,197852070000.0,1.904,3.2942233
293283,22841870000.0,1117025700.0,154799160000.0,28.846834,1.0649469,116.83968,69.966606,178761000000.0,1.904,2.7365654
293285,890780350.0,351868160.0,6659634000.0,3.1508648,0.25225848,74.082565,45.54291,7902282000.0,1.904,1.2058632
293451,27290743000.0,2432799000.0,184389780000.0,25.605272,3.6040475,136.04774,84.615166,214117480000.0,1.904,2.001568
293582,23589997000.0,1934053900.0,172041980000.0,24.755457,2.246357,131.8027,80.68176,197570820000.0,1.904,1.433387
293707,18415094000.0,2254462500.0,151955540000.0,27.452154,1.8320613,122.123985,70.032875,172630970000.0,1.904,1.3927077
293708,5575926000.0,632228740.0,50228800000.0,13.850035,0.43644992,93.79604,58.087906,56438972000.0,1.904,1.4402761
293861,20632295000.0,1456110000.0,112868024000.0,19.439718,1.9730114,123.34308,68.24308,134958630000.0,1.904,4.0037293
293862,5620112400.0,443638000.0,39705068000.0,13.621102,0.33323532,85.58754,49.896732,45770297000.0,1.904,1.8923507
294004,25421318000.0,6629960700.0,163788770000.0,22.397606,4.0044336,153.6239,81.45815,195850630000.0,1.904,1.8942953
294111,28044966000.0,610721200.0,159264930000.0,29.803297,0.980381,119.26028,75.31463,187922430000.0,1.904,6.709159
294113,675510100.0,179206640.0,3064148500.0,2.2704275,0.2210346,61.307503,42.6404,3918865000.0,1.904,1.0797303
294298,29043069000.0,3836978700.0,159039420000.0,23.024942,5.6539145,141.02515,79.42552,191925170000.0,1.904,2.0810158
294419,12719419000.0,245264130.0,64843970000.0,25.259563,0.28519273,82.70571,53.620235,77810000000.0,1.904,2.3477457
294420,4582028300.0,175514980.0,25123930000.0,13.735398,0.16021124,68.601295,40.924007,29881475000.0,1.904,3.332972
294647,14967375000.0,1154303700.0,108065100000.0,20.9946,1.0120052,113.51564,69.630356,124190030000.0,1.904,1.5109212
294648,7008870400.0,160475860.0,57354890000.0,17.019407,0.42518613,91.16944,61.43075,64525505000.0,1.904,2.6528172
294825,22141544000.0,1910877300.0,183128820000.0,29.826084,1.6808394,122.573586,76.58343,207186900000.0,1.904,1.0650878
294985,18393025000.0,691250240.0,113643930000.0,31.013157,0.75174904,96.41302,61.410164,132730634000.0,1.904,1.1938192
294986,5379636000.0,617454140.0,40206460000.0,11.555174,0.5965589,92.791855,54.91902,46205090000.0,1.904,2.4025414
295227,22637365000.0,1932734800.0,157915480000.0,22.94686,1.9081024,132.5555,82.878136,182489120000.0,1.904,2.4311068
295229,655815300.0,143246640.0,2504225500.0,2.686783,0.25901446,52.19927,34.289455,3303287300.0,1.904,1.5189745
295348,22296916000.0,2331498500.0,186481080000.0,29.211231,2.6773353,126.4231,77.128914,211116820000.0,1.904,1.5567536
295502,19320056000.0,1147178800.0,112327150000.0,23.612495,0.82813793,109.998825,61.503727,132796965000.0,1.904,3.1693044
295503,6629454000.0,522397600.0,45596054000.0,12.134989,0.4409238,96.833984,56.778774,52747907000.0,1.904,2.277481
295646,28945824000.0,1468610000.0,161380300000.0,27.752483,2.3795896,123.05551,73.53574,191797440000.0,1.904,3.7654865
295647,896272400.0,141274660.0,5068799500.0,4.578331,0.10603249,53.619713,33.118233,6106346500.0,1.904,1.1468322
295792,18085260000.0,5794386400.0,192210530000.0,22.385637,3.9984872,158.59598,88.11197,216102300000.0,1.904,1.4355742
295872,17823967000.0,1522793100.0,135479560000.0,27.097618,1.0840293,110.89413,66.98618,154830590000.0,1.904,1.5126693
295873,4800248000.0,507246430.0,35202090000.0,11.482314,0.41674066,88.091286,54.495308,40509580000.0,1.904,2.0209649
295874,1681625900.0,275365920.0,8485509000.0,5.403631,0.20883302,66.03492,41.76718,10444237000.0,1.904,1.2126834
296006,24791870000.0,4376087000.0,187765650000.0,25.323133,6.518943,148.81224,85.29842,216944020000.0,1.904,1.196842
296108,24999440000.0,3568273200.0,199653340000.0,26.485361,3.5503933,136.59772,83.60859,228228040000.0,1.904,1.94783
296272,23580830000.0,3795007200.0,202615400000.0,28.72648,3.0990622,131.99718,80.83982,229998400000.0,1.904,1.6613129
296390,26178107000.0,996650000.0,165416370000.0,30.521034,1.0404122,118.56618,76.591064,192591130000.0,1.904,3.23591
296559,24901808000.0,1654434200.0,185296810000.0,29.239378,1.2896507,125.12773,77.25652,211858310000.0,1.904,1.6877253
296707,26625604000.0,4028076800.0,151343890000.0,21.050776,3.8713686,138.7027,79.245125,182006420000.0,1.904,2.4806764
296788,20563433000.0,1874666200.0,145543660000.0,27.955687,2.2985208,119.910446,70.88092,167986460000.0,1.904,1.1068995
296984,26890004000.0,4685361700.0,182689580000.0,24.952423,5.25614,147.63553,82.18817,214276930000.0,1.904,1.0683073
297098,14167446000.0,335261860.0,93001196000.0,26.62049,0.39769542,94.34098,55.97948,107505566000.0,1.904,2.758578
297099,10213893000.0,784008450.0,56141570000.0,15.092699,0.93649715,97.84601,56.649174,67140660000.0,1.904,2.1988642
297295,19111942000.0,1168822300.0,155507000000.0,26.799873,1.5071641,119.57627,73.70419,175791230000.0,1.904,2.7766726
297296,4566809000.0,244021470.0,32227330000.0,13.162627,0.17197005,78.15993,46.786884,37038158000.0,1.904,1.3036284
297481,26557723000.0,1327269100.0,159870240000.0,25.469,2.5954359,126.378105,77.410706,187757300000.0,1.904,4.008918
297603,25331948000.0,3861692400.0,158412340000.0,26.522482,2.8279727,132.26814,74.80406,187613700000.0,1.904,1.1628731
297791,25518993000.0,3604418800.0,190985420000.0,26.370361,2.558067,135.93785,79.24149,220115480000.0,1.904,2.6650932
297909,26644208000.0,4823969300.0,167181430000.0,24.268015,3.6758752,148.63658,79.35355,198659750000.0,1.904,1.2524667
298024,13921772000.0,1319058300.0,99550570000.0,19.104927,0.85746926,115.14878,65.90539,114794906000.0,1.904,2.221643
298025,12279508000.0,748073600.0,72848966000.0,17.677113,0.32110038,102.807816,59.9964,85879005000.0,1.904,3.3933327
298125,20485607000.0,621822800.0,148589200000.0,31.053787,0.61784196,108.92799,71.15291,169698740000.0,1.904,2.9983063
298126,3473161200.0,767867970.0,25104873000.0,7.5693784,0.6360707,92.46768,59.10152,29347676000.0,1.904,1.5729971
298286,23716110000.0,953167740.0,169832240000.0,30.872215,1.3449885,118.69619,79.070694,194501530000.0,1.904,3.0892253
298287,1918425100.0,560015360.0,13498951000.0,4.560862,0.39928648,87.27397,55.620296,15979262000.0,1.904,1.1716055
298452,27301306000.0,3524607200.0,157011640000.0,21.804745,2.9723885,139.86931,80.22868,187844900000.0,1.904,2.23337
298576,22897949000.0,3140522200.0,179645860000.0,28.031088,3.155731,133.062,77.462006,205690390000.0,1.904,1.6311523
298683,21241490000.0,1276059300.0,187413530000.0,30.081276,0.8197006,123.08907,76.51349,209936120000.0,1.904,1.3642304
298684,1709419800.0,179549800.0,14744031000.0,6.536686,0.19069695,74.212006,46.794846,16633001000.0,1.904,1.204388
298842,17481540000.0,712844900.0,107535590000.0,27.357721,0.74448,99.52362,59.3796,125729980000.0,1.904,4.180768
299005,20881633000.0,1712261000.0,130884920000.0,25.439152,2.147199,115.665886,68.80202,153482170000.0,1.904,2.192753
299006,3723354000.0,534677400.0,30581135000.0,10.652261,0.4565055,85.700096,50.819916,34839167000.0,1.904,1.0560994
299116,26135546000.0,3594951700.0,186469300000.0,26.023909,3.4416292,137.59633,80.726845,216207440000.0,1.904,2.32376
299231,22634680000.0,3820128800.0,191974150000.0,23.785606,4.1458793,143.82466,87.52158,218439700000.0,1.904,1.7817513
299360,20173631000.0,1214623100.0,128970570000.0,30.534748,1.0511577,108.87617,60.25971,150362210000.0,1.904,2.00512
299583,21906285000.0,1338132700.0,163963470000.0,27.549015,2.1437988,123.265686,75.35927,187209910000.0,1.904,3.9797182
299732,19029445000.0,1021258700.0,169333110000.0,31.638445,1.0277435,114.262054,71.040825,189386420000.0,1.904,2.1504927
299902,27495782000.0,5410570000.0,161599460000.0,20.078346,4.966153,147.8638,82.83165,194515980000.0,1.904,2.8454807
299973,29172212000.0,4100705000.0,158376950000.0,21.4359,4.331764,138.72005,80.97311,191654480000.0,1.904,4.5159335
300041,19773647000.0,2335817500.0,192161070000.0,31.509226,2.2741704,127.505905,76.858696,214275300000.0,1.904,1.7883896
300222,22391747000.0,463960400.0,153274120000.0,37.522457,0.5891746,104.738594,71.8172,176129840000.0,1.904,8.5716715
300223,1532382700.0,352849540.0,8323521500.0,4.4856234,0.30955803,70.52697,43.98478,10210677000.0,1.904,1.3036788
300379,25744075000.0,3851516200.0,179986610000.0,23.791904,3.8982563,139.1916,83.088806,209588010000.0,1.904,2.379683
300495,19217334000.0,1207506300.0,115005620000.0,26.972645,0.90476215,104.74779,59.523335,135434370000.0,1.904,1.5389578
300496,4635221500.0,214672690.0,29160454000.0,14.661642,0.13982452,70.677895,41.668728,34011623000.0,1.904,2.2194767
300676,26864204000.0,3661555200.0,168713750000.0,25.434044,4.3312383,133.11922,78.69717,199246280000.0,1.904,1.3359476
300796,25699637000.0,2999342800.0,182489480000.0,26.032055,2.6600828,132.63939,77.42821,211194500000.0,1.904,2.9900544
300916,23628143000.0,515619780.0,152846700000.0,23.14994,0.910613,128.82816,81.09691,176992110000.0,1.904,8.657521
300917,799695500.0,512400600.0,4222109000.0,2.0142453,0.46867767,78.057106,48.878044,5534205000.0,1.904,1.0428203
301102,15020333000.0,400649120.0,110268056000.0,35.79046,0.4670271,88.471375,57.0977,125689045000.0,1.904,1.857959
301103,4989553700.0,283753020.0,34398503000.0,13.037848,0.23782136,81.493034,50.56863,39671812000.0,1.904,1.1592108
301104,3122271000.0,566651800.0,23934208000.0,8.594393,0.30291426,84.221016,51.643177,27625169000.0,1.904,1.4573923
301263,29861427000.0,4021027600.0,144546300000.0,22.795734,3.2797315,130.96616,75.01595,178436310000.0,1.904,2.260736
301373,20792408000.0,6199499300.0,185619890000.0,20.612827,3.163443,153.21886,89.05815,212627850000.0,1.904,2.0632994
301442,26515390000.0,2299358200.0,184378430000.0,26.621107,1.9100434,131.99593,79.42039,213196880000.0,1.904,3.494269
301443,379117920.0,211435580.0,2407577600.0,1.9795256,0.18160228,59.17646,36.911892,2998131000.0,1.904,1.234948
301577,24424770000.0,2134182400.0,176875730000.0,27.615232,2.210278,128.49846,79.841866,203440620000.0,1.904,1.6126596
301579,780762600.0,274708030.0,3988883200.0,2.9209173,0.18643282,62.762325,38.30897,5044354000.0,1.904,2.1368542
301834,24258523000.0,1067037760.0,163936700000.0,25.757986,2.1000211,128.18965,77.75997,189263860000.0,1.904,5.8133397
302014,17813270000.0,1345046900.0,98768310000.0,22.55733,0.737987,107.42477,61.99022,117931690000.0,1.904,1.2678758
302015,3399889000.0,673406600.0,27762010000.0,8.795454,0.46807352,89.27179,53.353245,31835308000.0,1.904,1.2931502
302145,26100509000.0,2323977500.0,172116400000.0,28.514116,2.0370684,123.783646,73.69346,200547680000.0,1.904,1.4941816
302256,22443878000.0,983298050.0,162157120000.0,28.799444,1.3255539,119.34382,76.11824,185584290000.0,1.904,7.3673306
302257,945385860.0,244235630.0,8678804000.0,4.573149,0.16493751,69.16453,43.260975,9868426000.0,1.904,0.8671216
302259,455289900.0,186240670.0,1296806800.0,1.6646044,0.28938484,51.98618,32.80193,1939648800.0,1.904,1.3618501
302388,23373197000.0,354204030.0,95594360000.0,27.23287,0.6817343,97.351654,60.925686,119323100000.0,1.904,11.262616
302627,22055627000.0,1642136800.0,197824740000.0,27.871523,2.4285283,132.8938,85.37806,221525590000.0,1.904,2.301099
302772,20678687000.0,786719740.0,180249330000.0,27.781084,1.5337856,125.63043,88.0679,201716400000.0,1.904,2.2120163
302948,27104748000.0,5572053500.0,158440010000.0,20.27048,4.1233773,142.7755,81.89082,191125420000.0,1.904,2.3149621
303018,28508400000.0,2149737200.0,165040210000.0,19.284588,3.3667357,148.41751,87.12119,195701050000.0,1.904,4.5019536
303137,25168718000.0,3863512300.0,174448200000.0,22.225227,3.488256,143.48238,84.40345,203491200000.0,1.904,2.5775614
303239,22416781000.0,583206300.0,155553280000.0,32.3661,0.8052806,108.986916,73.88535,178553270000.0,1.904,1.9148611
303240,1691130000.0,457391870.0,9313143000.0,3.737692,0.4501295,83.39707,51.31447,11463420000.0,1.904,1.4962281
303356,27009780000.0,2378874400.0,129698830000.0,19.598948,2.4616294,132.31096,73.41881,159092900000.0,1.904,4.949299
303358,207579460.0,127252500.0,495037120.0,0.7577322,0.19111201,50.857693,28.352373,829869100.0,1.904,0.60343
303453,26461092000.0,3077380600.0,176495050000.0,26.26349,2.1960309,132.51126,76.99806,206039420000.0,1.904,2.3146942
303577,24187972000.0,2035885300.0,173065180000.0,23.570368,2.9185858,135.38066,87.695885,199293750000.0,1.904,2.56542
303578,654269000.0,272762900.0,5457660000.0,3.0163698,0.1710854,68.59405,42.60047,6384692000.0,1.904,1.4894935
303668,11061151000.0,937340740.0,93606494000.0,24.023228,0.7735446,99.57492,61.790676,105606960000.0,1.904,2.0371387
303669,5656790500.0,269522700.0,42483356000.0,17.31031,0.37961537,77.72008,47.535797,48409670000.0,1.904,1.401417
303670,3002630000.0,229954670.0,13070615000.0,6.779698,0.24529193,73.54174,46.79089,16303199000.0,1.904,1.7037543
303850,24066550000.0,4264237000.0,171929450000.0,23.983732,4.328415,141.23886,81.50258,200271920000.0,1.904,1.3367848
303972,25592957000.0,3003707400.0,158739960000.0,22.201757,3.1735854,136.7769,77.57589,187341930000.0,1.904,4.372304
304073,22366930000.0,3158600700.0,193084010000.0,26.6583,2.4991024,134.72021,81.403336,218617450000.0,1.904,2.029802
304170,11722363000.0,579747600.0,108461680000.0,17.443521,1.3753324,123.58644,76.88148,120765370000.0,1.904,5.4415865
304171,5800463400.0,762250050.0,54518520000.0,13.732056,0.6043332,98.16232,59.65278,61084307000.0,1.904,1.7064558
304303,23801987000.0,4921044000.0,162834550000.0,24.732462,3.2049732,139.13588,77.765236,191568430000.0,1.904,1.3921666
304395,26045118000.0,3890251000.0,162588640000.0,24.641922,3.8369625,137.01112,77.74198,192529810000.0,1.904,1.9706075
304486,30783343000.0,2773046800.0,144416540000.0,20.340166,4.739374,137.59708,79.103134,177975900000.0,1.904,3.734068
304590,20711110000.0,2168620500.0,109535700000.0,22.175022,1.5790052,121.50674,70.90326,132424310000.0,1.904,1.1115202
304591,3425687600.0,566552770.0,18192503000.0,6.0689187,0.96770453,91.181145,56.293907,22184745000.0,1.904,2.2831576
304665,17581335000.0,647440000.0,112278160000.0,24.717192,0.5970907,107.61512,67.0744,130508610000.0,1.904,2.7598038
304840,28424690000.0,2341692000.0,163789700000.0,21.541035,3.0578852,139.94388,82.00249,194560030000.0,1.904,4.930474
304929,22977964000.0,3673634800.0,177453350000.0,24.808693,3.9861245,134.31001,81.49823,204109640000.0,1.904,2.8260107
305028,17212406000.0,1026686600.0,116885040000.0,24.541414,1.0014596,110.03821,63.821316,135126600000.0,1.904,2.9511056
305147,20343400000.0,2141082100.0,181528440000.0,29.460175,2.5797703,124.7341,77.781334,204017660000.0,1.904,1.5224943
305281,19017780000.0,4676024300.0,156823760000.0,20.187794,4.4991565,150.29909,83.03064,180528250000.0,1.904,2.176232
305362,22390432000.0,1383484300.0,160777730000.0,25.252853,1.7150965,127.10691,76.48197,184554370000.0,1.904,2.4338934
305507,21989749000.0,4297739000.0,180086900000.0,25.561716,3.363119,133.49693,78.848495,206383960000.0,1.904,1.5480326
305628,21902244000.0,5652547000.0,167969600000.0,20.97819,3.5384216,146.86447,84.05166,195537440000.0,1.904,2.095486
305692,24982983000.0,2279825400.0,161255060000.0,23.515978,4.000973,131.33517,78.041756,188520860000.0,1.904,3.7661183
305828,21176943000.0,1354168600.0,129898480000.0,27.184431,1.4512718,110.84597,66.79682,152431840000.0,1.904,1.7665073
305829,2563804700.0,150739700.0,20797460000.0,9.50732,0.1261453,73.5253,44.168556,23512003000.0,1.904,1.7294393
305977,13177473000.0,982441660.0,105056320000.0,22.682814,0.7438002,106.88626,66.005325,119218150000.0,1.904,3.4879994
305978,9185704000.0,669164000.0,71077536000.0,16.397667,0.5834673,103.15358,61.126743,80934520000.0,1.904,1.5503515
306091,25162865000.0,3156190000.0,141662300000.0,20.743765,3.9928255,133.76666,75.194466,169985380000.0,1.904,2.709491
306188,23102577000.0,3445467000.0,161481950000.0,24.696167,3.308101,132.17856,75.85974,188038300000.0,1.904,1.6959745
306322,16006422000.0,225050020.0,110447280000.0,31.166882,0.20956478,93.78506,59.65521,126678760000.0,1.904,3.9112868
306323,3309714000.0,194495730.0,24706937000.0,11.195199,0.21204285,74.81531,45.30631,28211147000.0,1.904,1.6843917
306498,21087203000.0,1305549800.0,159425560000.0,32.641376,1.4417679,113.77031,68.09627,181820980000.0,1.904,2.771345
306670,22228914000.0,1216005200.0,141699510000.0,24.005997,2.1504261,121.87516,73.56648,165146640000.0,1.904,2.4803393
306830,23894196000.0,3903188000.0,170422570000.0,21.574053,3.579125,143.1845,85.09936,198231830000.0,1.904,1.8172307
306935,24553296000.0,1731882100.0,165089210000.0,28.767216,1.4682548,122.16101,75.872,191374400000.0,1.904,3.0503514
306936,1043493600.0,838908800.0,7595258400.0,2.6960518,0.49741924,87.971306,54.991016,9480254000.0,1.904,1.4932246
307054,19694897000.0,2499216400.0,159899710000.0,26.119053,1.2390382,126.1798,74.095726,182103440000.0,1.904,1.2268113
307154,26587978000.0,2878853000.0,139899940000.0,22.772697,2.6070695,127.43036,79.26367,169371340000.0,1.904,3.666474
307254,22596082000.0,2375525600.0,178910330000.0,26.28331,2.8565598,130.5036,81.74544,203885250000.0,1.904,2.5812254
307380,19196168000.0,1424858500.0,135310760000.0,25.350868,1.6767464,115.07128,71.09619,155935160000.0,1.904,1.5870646
307381,3903892200.0,396525440.0,22076117000.0,7.4634237,0.4096692,89.407364,55.129997,26376536000.0,1.904,2.81321
307503,27713102000.0,2001973600.0,144021320000.0,23.13434,3.7446785,127.27273,72.03232,173738870000.0,1.904,2.4031053
307639,25148228000.0,768317600.0,156001600000.0,28.844917,0.9544574,118.025215,71.39558,181920200000.0,1.904,3.9548903
307819,27011715000.0,2508830000.0,152141580000.0,22.361053,4.0653405,132.35965,78.678154,181666040000.0,1.904,3.4637327
307944,24129923000.0,2327724500.0,165863310000.0,24.671707,3.71219,131.18672,78.75903,192325750000.0,1.904,2.0786142
